"","key","yearlyCFux"
"1","FCO2_BIKER",9.95062776812956
"2","FCO2_BIKER_high",12.5803304610017
"3","FCO2_BIKER_low",7.76418073341798
"4","FCO2_brinkerhoff2019",11.9896336817501
"5","FCO2_obs",9.45794170064363
"6","FCO2_raymond2012",11.8448909111759
"7","FCO2_raymond2013",14.9649399823926
