"","x"
"1",2.34882556774391
"2",3.21388068102814
"3",2.68323338077598
"4",2.91402613718879
"5",2.76749261192336
"6",1.71594072124535
"7",3.34884225809317
"8",2.85003447801375
"9",1.83348212438851
"10",2.04714832172334
"11",2.21323321039872
"12",2.64448572986593
"13",2.30011687020778
"14",3.72819029455576
"15",2.79855221540204
"16",2.39794530484787
"17",1.22078778869329
"18",2.52307951447551
"19",2.82466813790617
"20",2.45645843043048
"21",1.86508480760079
"22",3.69854488615779
"23",3.14769986817502
"24",3.43021954959733
"25",2.30989380997542
"26",2.813622471742
"27",3.09472599377682
"28",1.90270318081134
"29",3.38225545239239
"30",2.52569393290228
"31",3.10748673333074
"32",3.83907042652817
"33",3.09998085226077
"34",2.80891705873611
"35",1.65553988325122
"36",2.4812571514927
"37",1.37161890668484
"38",2.11057090569355
"39",1.78969765512124
"40",3.12296461433
"41",2.22854532410709
"42",2.30606671831717
"43",2.94608670174332
"44",3.35244196718934
"45",2.79368131517964
"46",2.68850608244403
"47",3.57823844956855
"48",1.9846797644261
"49",2.63941914212448
"50",3.33688208934163
"51",NA
"52",2.97156571095699
"53",3.09537792169395
"54",2.69284600802259
"55",2.32304453825575
"56",1.77720562195818
"57",2.24214275819861
"58",2.38118173396732
"59",2.84972911398471
"60",3.13675064690235
"61",2.99543224655561
"62",3.46378806205762
"63",1.76077037300277
"64",2.36888876515787
"65",3.01260936398953
"66",2.74299056301875
"67",2.67606021073794
"68",2.64293150221237
"69",3.35742664350765
"70",1.30485459636663
"71",2.81213450689699
"72",2.91633397481241
"73",2.50463168195114
"74",2.46864630502725
"75",2.37191074795981
"76",2.3833993997614
"77",3.2309903385686
"78",1.97283459146206
"79",2.25275107891064
"80",3.12909290466178
"81",2.05088965910766
"82",2.40570220319582
"83",1.36958527162607
"84",3.57773541304978
"85",3.2301891072156
"86",1.51848535178627
"87",2.57454328831398
"88",3.46828638586551
"89",2.97689516161432
"90",1.69591611278887
"91",3.15997327239558
"92",2.62827649255248
"93",1.70632716146218
