"","sigma_logk600","mean_logk600","id"
"1",1.01818732409009,1.9124235911517,1
"2",1.40751368485308,0.868185056518036,2
"3",1.21192556291741,1.04395233153346,3
"4",0.275883059662938,3.94304460173349,4
"5",0.756567926629224,2.54209395998869,5
"6",2.01990764337544,1.02775317360887,6
"7",0.97629271359109,2.00232839686976,7
"8",1.59879776201759,0.299882170290932,8
"9",0.992379819808158,1.31639194636305,9
"10",0.0338035978203712,3.45422997714618,10
"11",1.55908447224651,0.521039529255052,11
"12",0.726370598715464,1.97454922352908,12
"13",0.642710544867451,2.31951927649259,13
"14",1.55107342766841,0.446912016681902,14
"15",1.29052593221149,1.88732876417502,15
"16",0.470049690265214,3.3925850002693,16
"17",2.55689206401339,0.332327864804344,17
"18",2.70971353290686,0.154876350372764,18
"19",2.19577922618023,0.822946740069015,19
"20",1.37766475652048,0.908881873756612,20
"21",1.4935468163021,0.544928217871972,21
"22",2.6594069090879,0.215471420495448,22
"23",2.97154315241908,-0.145783064077301,23
"24",0.676769437745269,2.84391244649528,24
"25",0.894865412137045,1.43522248128722,25
"26",1.53853488098868,0.481587375841685,26
"27",1.36629145373323,0.801467966831987,27
"28",2.15109185644324,-1.13091014663903,28
"29",1.74028104364553,-0.105009557928253,29
"30",2.06599042579415,0.972000803835942,30
"31",1.07605097334078,1.76351631464239,31
"32",1.40353689316627,0.751027436015518,32
"33",0.964229584788069,2.04362396824765,33
"34",1.50775910933643,0.508819086188003,34
"35",1.1255593321939,1.10026836938406,35
"36",1.96967014548039,-0.723756664082677,36
"37",2.62056797275736,0.306210833009656,37
"38",2.19796322193601,0.753548293521748,38
"39",1.50234060372916,0.557022725668908,39
"40",0.633717951035984,1.79547312680325,40
"41",2.26095350943716,-0.431413610268029,41
"42",1.49984997298641,0.501058829179975,42
"43",3.27766497220134,-0.531474499934717,43
"44",0.77017071476287,2.56450452610758,44
"45",1.85586729291859,1.24206432752738,45
"46",1.54205909639333,0.570101766256776,46
"47",1.31547391624272,0.867121350753907,47
"48",2.89301362393174,-0.120780147879872,48
"49",1.71733775383458,0.381894997108938,49
"50",1.01473312074306,0.910686093955728,50
"51",1.14927711886332,1.53078164727793,51
"52",1.34051390768687,0.856690468862677,52
"53",1.55141118419989,0.444733604045512,53
"54",1.20460769675641,1.36863710276089,54
"55",1.28194214115062,1.14177258604129,55
"56",0.491654347556702,3.32527535577336,56
"57",1.78041226059781,1.31531872609371,57
"58",1.47548485984953,0.642071669371715,58
"59",0.726821429437686,1.64984717231344,59
"60",0.782205333869414,2.55766966538261,60
"61",1.13519152886235,1.55785315621085,61
"62",1.39730052049674,-0.537959055226283,62
"63",1.37379629817097,1.77497942842638,63
"64",1.5708115554261,0.541329792596549,64
"65",1.52651844466797,1.5972697099843,65
"66",1.85677465902098,1.27932690521889,66
"67",1.03173355275609,1.87221559345267,67
"68",2.20758925982458,0.800975710014291,68
"69",1.22597217782574,0.996350391263415,69
"70",0.381217756706734,3.64721041727239,70
"71",1.67065705406956,0.104394573278713,71
"72",1.84497940161644,1.24032860328703,72
"73",1.35554520055648,0.936914440101658,73
"74",1.74245674625141,1.30820707861073,74
"75",1.26108288452873,1.17947328333051,75
"76",1.19274619595787,1.04323003921901,76
"77",0.48683020768439,2.87346321970465,77
"78",1.00399755788225,1.28192083976059,78
"79",1.49219521601788,0.62694123057842,79
"80",1.17820989997087,1.04188919528426,80
"81",2.92741024622233,-0.079499969493125,81
"82",1.26984268951339,0.947484633349672,82
"83",0.959582235683413,2.05099292787143,83
"84",1.19955312627031,0.197398187482731,84
"85",1.58758347459461,1.53733262194668,85
"86",1.45321537982915,0.701417084609834,86
"87",1.97134949341984,-0.776149086588087,87
"88",1.24395994603837,1.25722385412462,88
"89",1.33215145390749,0.997363948574263,89
"90",1.54453378765305,0.537944832437937,90
"91",1.66093214703207,1.40848425639375,91
"92",1.47058134083195,0.647622332837255,92
"93",0.863873346834383,2.41957114056323,93
"94",1.30722655948488,1.1144938124008,94
"95",0.809233197386468,1.62762907507434,95
"96",0.91541888613833,1.41678061153563,96
"97",1.39616120853224,0.723172431828793,97
"98",0.557850890570147,2.78263582164263,98
"99",0.481031400520416,2.00345918029544,99
"100",2.32476372485721,0.612957200569767,100
"101",2.38290905041213,0.623423736016663,101
"102",0.954049183466882,2.30773751734047,102
"103",1.57751128805234,0.409063520296468,103
"104",0.78158160864268,2.53755158573788,104
"105",1.38635247372362,1.77141782711831,105
"106",0.80942328309151,1.68254927957758,106
"107",1.3235271897371,-0.203264930662394,107
"108",1.16278533514882,1.55529533105405,108
"109",1.51900902246852,0.579171976877668,109
"110",1.2030883395763,1.99449996685197,110
"111",1.75399960894918,1.3098826162027,111
"112",1.7326466730746,1.38391917682453,112
