"","river","timestep","sa_m2","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019","FCO2_brinkerhoff2019_low","FCO2_brinkerhoff2019_high"
"1","Ohio",1,799606684.710692,411.697617360299,355.233021665019,341.464843725805,369.307102455351,350.698062166301,446.303370520948,461.100653567939,400.577628213073,517.777394293898
"2","Ohio",2,799606684.710692,596.909632396953,800.548053254021,618.298733726192,1014.98066107247,523.60601788025,659.934493671335,682.521654292102,582.973967474225,775.742479698825
"3","Ohio",3,799606684.710692,648.817600936667,1118.5015617734,870.539366110865,1416.419476641,553.50428984025,710.740444686678,733.435641539089,645.770666672018,815.527707101705
"4","Ohio",4,799606684.710692,582.452537358458,567.691005045875,439.18322523635,721.701559157285,525.548177316267,652.546653382938,675.979919234674,559.489987165406,785.032921889284
"5","Ohio",5,799606684.710692,1116.36055254951,1297.21090127127,1008.21368038543,1643.00483065145,994.518585634051,1244.38155987913,1288.02467290759,1084.49284276201,1478.60471173919
"6","Ohio",6,799606684.710692,935.571630025546,1424.60719109634,1105.52458751883,1803.64461438947,801.717762929897,1018.59498766794,1052.50411946677,911.801597729181,1184.26572157499
"7","Ohio",7,799606684.710692,1135.32103269918,1474.5199385372,1140.58901316826,1851.40713627493,1000.80068930253,1259.16319171431,1302.52607644813,1108.85592193016,1483.88466818112
"8","Ohio",8,799606684.710692,1617.14659224452,1607.39669698461,1258.03844975925,2025.26565595493,1457.15008625366,1811.35008417005,1876.19304142913,1557.09203211395,2174.93500847744
"9","Ohio",9,799606684.710692,2117.96497226631,1229.88302191921,958.842000346361,1565.88994038591,1950.94906163108,2375.5023196168,2464.75054791562,1929.06081662345,2965.36033344034
"10","Ohio",10,799606684.710692,2350.90707557606,3523.21833211438,2732.79583606472,4469.1097282987,2025.96604454136,2570.41037052526,2656.27857828765,2295.55039276559,2994.08485207353
"11","Ohio",11,799606684.710692,2856.36823976591,2811.48429014723,2186.90383394791,3555.60273419707,2576.80887668939,3200.66542048227,3315.50323770608,2746.51208351186,3848.17526569005
"12","Ohio",12,799606684.710692,2595.54897310905,2048.29672665809,1592.90460889178,2592.23015396587,2367.01845049913,2914.12037048395,3021.11570389049,2446.43432527071,3558.84201398613
"13","Ohio",13,799606684.710692,1473.38575721974,591.617133582888,459.308784085337,749.939405688526,1370.63466364258,1647.6675256758,1710.6326232415,1273.01229691498,2118.4167609985
"14","Ohio",14,799606684.710692,2236.09543097223,949.027739019757,735.897188163404,1222.64451896116,2096.46613986726,2487.96074893346,2583.60088878025,1796.45601075707,3313.08029340385
"15","Ohio",15,799606684.710692,3004.11184210636,1044.34979223484,806.609731230062,1319.87177783133,2797.41108824893,3352.80083955149,3481.37091797768,2555.41857651599,4343.35462479446
"16","Ohio",16,799606684.710692,3497.52358568661,3579.59145089054,2781.14461792816,4553.99502326537,3146.37166574867,3915.139204537,4054.86260408815,3373.08872891779,4693.16165485624
