"","river","timestep","sa","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019"
"1","FresnoRiver",1,930685.310483719,0.581288416624041,1.01096686194426,0.663153052268211,1.55770104341999,0.666120063896124,1.07181949559255,0.612182020302533
"2","FresnoRiver",2,930685.310483719,1.08045966260571,1.46107522682276,1.0532110988808,2.08314509670891,1.18633950443586,1.35528152644877,1.22638028125695
