"","river","timestep","sa","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019"
"1","BerendaSlough",1,605715.2049756,0.653095845433353,1.07447157884456,0.921958513418267,1.24760393514958,0.703808495993085,0.825319342691374,0.654997133600546
"2","BerendaSlough",2,605715.2049756,1.24468293397375,1.83504289067872,1.42136727170164,2.36473003740626,1.2760657530073,1.50177346630774,1.24474583261497
