"","river","timestep","sa_m2","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019","FCO2_brinkerhoff2019_low","FCO2_brinkerhoff2019_high"
"1","OhioSection7",1,1450773227.48537,237.388620642815,154.007452024086,142.857916605772,165.780757873303,266.676116000846,322.37778102618,352.569125809172,307.299148778266,394.9632819505
"2","OhioSection7",2,1450773227.48537,200.438304926911,294.573944747917,220.102659622863,382.315667616235,219.887748907187,262.164937739645,288.648988696077,245.298867193193,329.255094862692
"3","OhioSection7",3,1450773227.48537,398.22833387746,523.30068438529,397.942389781259,674.187745319688,461.996356450473,559.083226120551,611.174431757091,533.735976151109,683.692850828853
"4","OhioSection7",4,1450773227.48537,171.139507230379,252.931790728077,190.53107823976,329.017667234159,189.298533434684,224.604602202334,247.869509915289,208.479937481224,284.77005478506
"5","OhioSection7",5,1450773227.48537,261.634100756577,387.936012914868,288.311574940765,510.833206944497,291.627169523183,344.561375957178,381.029799611455,317.420779957393,440.625101830438
"6","OhioSection7",6,1450773227.48537,441.677536094509,621.064400184266,465.148668067787,806.245652792552,488.198158194691,587.447660368451,643.887926505418,556.753206030511,725.492033721335
"7","OhioSection7",7,1450773227.48537,360.743418720675,531.094937770194,397.300835268988,693.158179979882,397.288782382261,472.876077466062,521.071003442353,441.275450393365,595.818583123465
"8","OhioSection7",8,1450773227.48537,375.785198877796,558.265401895941,414.658482913639,726.333361701054,418.416906432069,493.818063611527,546.36979448271,453.936430636162,632.972652794706
"9","OhioSection7",9,1450773227.48537,305.434335528619,457.905044388657,345.374688464065,603.056442874322,349.32480794228,406.630503693766,452.830798465773,362.106988649438,537.83957017438
"10","OhioSection7",10,1450773227.48537,887.457270048383,1292.81362181512,970.905661335198,1686.81845057547,968.824111479014,1158.8054707396,1273.87469953914,1089.42353986981,1446.63785930992
"11","OhioSection7",11,1450773227.48537,723.244786495607,1074.35001867209,799.716625316574,1409.90356558663,802.11959836052,948.251033184613,1048.315816224,874.424856226612,1211.23236702422
"12","OhioSection7",12,1450773227.48537,318.931585356384,457.578636578815,340.838658449373,599.638435789079,365.401329790251,425.292556742383,473.644491922708,378.626471740146,562.676824078671
"13","OhioSection7",13,1450773227.48537,201.577669034317,275.972350981981,205.404707094014,364.798364090989,241.527861402817,276.453846386545,310.171005742721,232.335349952868,383.013702774642
"14","OhioSection7",14,1450773227.48537,409.965801064436,860.378970510533,637.129902253398,1126.8127329001,509.176761497147,576.869124205062,649.996204978038,460.702289527302,826.714697275417
"15","OhioSection7",15,1450773227.48537,470.627219839784,847.590374139789,632.601385092232,1114.58162461871,580.838027742174,659.066792627969,742.170057795718,531.056896241818,939.357602566492
"16","OhioSection7",16,1450773227.48537,603.789328190334,905.693594845115,676.218668372927,1190.8005418043,681.569811267461,799.06820819735,886.911894209927,724.409925319065,1039.17920687991
