"","river","timestep","sa","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019"
"1","TuolumneRiver",1,4342451.80090943,0.383849130437286,0.245837705394231,0.156691741310368,0.38577845183958,0.46514808056793,0.60083116714634,0.483723759571337
"2","TuolumneRiver",2,4342451.80090943,0.348589351020345,0.320006802082817,0.252035465468404,0.414005538994289,0.529134842532395,0.661153912863832,0.556588016805244
