"","river","timestep","sa_m2","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019","FCO2_brinkerhoff2019_low","FCO2_brinkerhoff2019_high"
"1","OhioSection2",1,223019921.018066,187.12722413652,146.622868645462,136.361111982674,157.354262434498,163.757382431336,193.33996962381,213.491311616773,175.99690268429,248.622359036599
"2","OhioSection2",2,223019921.018066,226.95904019948,239.330877781467,182.568533546059,313.428609549404,199.916746898322,235.705483134611,260.437188919099,213.862010277582,304.077030593445
"3","OhioSection2",3,223019921.018066,543.52701274799,562.825231657285,435.417790985945,721.536600039689,447.2692672173,535.896016856094,587.893611872645,502.094695273636,668.256829213746
"4","OhioSection2",4,223019921.018066,129.546058402965,133.382868834617,101.97683386543,174.420686700375,120.869004407019,140.454527873438,156.14248624091,122.178339425883,187.960473141918
"5","OhioSection2",5,223019921.018066,413.508657175144,435.052655251634,334.065145918696,565.521941841336,367.339010458095,432.108699136446,477.904061977644,389.842069301151,560.419424820404
"6","OhioSection2",6,223019921.018066,431.922277433728,456.728724299442,352.220225577613,590.70254849032,373.808761475127,442.45396241007,488.05025044433,405.122008231336,565.74685587979
"7","OhioSection2",7,223019921.018066,384.531514107985,396.130957444916,303.033130025866,518.293281061537,344.064667227393,403.723898887151,446.98799996266,361.881841450556,526.734992835635
"8","OhioSection2",8,223019921.018066,239.498534137092,248.014182162425,188.630940249251,326.288314953762,230.467077610284,265.83113121594,296.428448263416,224.667225042543,363.608632868241
"9","OhioSection2",9,223019921.018066,238.951019077399,240.075007724801,180.493154979147,318.90828786685,236.515979209475,270.608271164881,302.706622535452,219.991597392937,380.022784710799
"10","OhioSection2",10,223019921.018066,1221.97098009935,1283.10105182377,987.865812547172,1657.84684369175,1039.2390173457,1235.32910886596,1360.11696043097,1141.21570551031,1565.18637851872
"11","OhioSection2",11,223019921.018066,495.397782219977,497.887756068515,374.429721369137,654.637001418052,470.46681882447,544.299167879053,606.198620364259,465.83023386892,737.653473871465
"12","OhioSection2",12,223019921.018066,435.167908510731,446.130155877843,332.918997703998,587.122218950561,417.117767026123,481.627405310626,536.816973885191,408.801054906366,656.677044812792
"13","OhioSection2",13,223019921.018066,189.652684026938,180.402229704515,135.079421788671,237.168262563074,193.444100913759,219.106328124043,245.995697712992,166.993050549025,319.552208324372
"14","OhioSection2",14,223019921.018066,267.021701984092,237.736652397522,180.165517585178,312.19395367186,272.243141191195,308.608355994182,346.418512886511,236.907545005483,448.43130042849
"15","OhioSection2",15,223019921.018066,354.640185272453,342.000318092549,256.887549057166,454.327677870204,369.826947634675,416.8923468601,468.814721276616,305.294658642316,620.584454525528
"16","OhioSection2",16,223019921.018066,604.214042536224,636.391228313416,479.346091083985,828.25408793658,574.487385702084,665.103260432907,740.580163102147,570.588091429763,899.780877816742
