"","river","timestep","sa","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019"
"1","StanislausRiver",1,4198504.19135723,0.421134895851789,0.421865299748514,0.29426616309532,0.602208036302931,0.348730362221451,0.478984409500837,0.339727291454257
"2","StanislausRiver",2,4198504.19135723,0.40202197293779,0.524673545909944,0.434372095106864,0.62798496874688,0.560866321743822,0.645423154542149,0.580561262430134
