"","river","timestep","sa_m2","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019","FCO2_brinkerhoff2019_low","FCO2_brinkerhoff2019_high"
"1","Padma",1,932160824.836067,66.1737821397965,134.473829883249,126.730924835928,142.392186371759,125.54118265272,150.431757384296,165.579599617907,142.910493104419,186.806153276634
"2","Padma",2,932160824.836067,72.1795527659339,22.1396549310026,16.907705666071,28.6033709266735,135.151952933535,160.993539087864,177.752632650246,151.778416369961,202.075698325157
"3","Padma",3,932160824.836067,75.1477381499729,21.2610547063387,16.1419501595471,27.2829970580205,137.325077135494,161.949754524689,180.232699251674,149.63546465913,208.841895730275
"4","Padma",4,932160824.836067,43.8358425631154,17.253398988228,13.0820199505446,22.3624932014217,83.8166449155785,97.3467539613015,109.19881547253,87.0247629895911,129.934977117154
"5","Padma",5,932160824.836067,73.6436215974627,29.0584696887272,22.1676647481582,37.2930195306957,140.363172302171,162.080027154688,182.421441976938,142.114807809934,220.092159686561
"6","Padma",6,932160824.836067,102.651142849717,36.0860461149116,27.4842528368905,46.2411214467247,205.327208351361,241.707864645587,269.249053527921,223.777649812096,311.789417722844
"7","Padma",7,932160824.836067,125.857342088642,35.3345238254462,27.0122321951147,45.3394994465688,245.320445415785,289.638550964283,322.456161669505,268.819786802156,372.599962429493
"8","Padma",8,932160824.836067,315.80168666086,121.379259750235,92.3692289834721,156.606573138028,613.259864378195,739.973921257438,812.148870920986,708.901241969067,908.797729603897
"9","Padma",9,932160824.836067,529.113181955893,211.052190958293,159.964263604129,273.714968272878,1023.5138171653,1241.695864192,1358.27572067114,1195.69646812968,1510.49888457577
"10","Padma",10,932160824.836067,463.311677547123,181.724709604726,137.741306603194,236.114744380823,895.423044247996,1084.33317396705,1187.50948271664,1042.34229669203,1323.41486027352
"11","Padma",11,932160824.836067,791.494383270007,333.218195466157,252.895381419663,429.045412706128,1511.91846803206,1851.21230717518,2014.5106314906,1794.91751415372,2220.1623867346
"12","Padma",12,932160824.836067,776.915050997599,328.211739717679,249.112855274879,420.606336303321,1482.55940716758,1817.21159943317,1976.45817013688,1763.20514480157,2176.17330010281
"13","Padma",13,932160824.836067,511.879482428141,212.541847245496,160.158069890575,276.361444325871,976.474026307148,1194.90908294785,1300.70986280919,1158.0317401637,1434.32735342642
"14","Padma",14,932160824.836067,913.314211340891,451.544737818807,347.006036710811,580.076165937615,2818.03853939669,3520.07876900057,3790.09277036043,3450.51745207456,4108.38024372496
"15","Padma",15,932160824.836067,1241.16340354538,755.571586413122,572.785182470591,972.158732846714,3741.46705212813,4723.59261438337,5056.9904884493,4646.8568641259,5441.70818460383
"16","Padma",16,932160824.836067,1022.83632249885,639.089730086544,490.769765446769,822.290502193615,3050.06951305856,3851.96753223906,4123.31221518986,3790.24095333471,4435.75459423075
"17","Padma",17,932160824.836067,808.315991095935,388.044168362588,292.863050304889,504.825499784762,2428.76829776458,3032.76060215419,3265.93715702308,2972.20620691643,3541.24745392537
"18","Padma",18,932160824.836067,617.856963325242,283.799550064855,215.152266997799,369.859379473878,1787.93616348038,2231.45276136078,2403.46599070801,2185.93730355934,2607.34496738524
"19","Padma",19,932160824.836067,461.842110174782,233.419834616911,178.275555004616,300.287109445545,1435.19097712464,1795.42734806501,1931.65240404135,1761.13576602866,2091.49532003251
"20","Padma",20,932160824.836067,603.032455445542,289.463238857366,220.814495834618,370.004956307038,1150.543245304,1425.72458649836,1541.38039732105,1391.78935506117,1681.53225483084
"21","Padma",21,932160824.836067,425.04464628739,203.038841722288,154.702265485088,262.066827801707,810.144268953124,1004.29070630224,1085.5243388314,980.530148128278,1183.89498996469
"22","Padma",22,932160824.836067,129.706250152671,60.9131529185416,46.323463311631,79.1046872449359,248.071484377488,306.211120015755,331.752774031567,298.354735460754,363.038700578358
"23","Padma",23,932160824.836067,132.136606127354,51.2432264969877,38.743075815885,66.3553185014977,254.002657552668,309.414514466744,337.59285260292,298.891629704584,373.835691672222
"24","Padma",24,932160824.836067,106.074742014682,36.5774355480396,27.8521826059139,47.1716472142292,206.454974413758,249.023945702544,273.158474839981,238.566234005657,305.551605047378
"25","Padma",25,932160824.836067,159.780464856352,57.1510832333424,43.9586049998131,73.6180882926166,312.019561693487,375.132205706187,412.169446009308,358.138489587243,462.767150799062
"26","Padma",26,932160824.836067,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Padma",27,932160824.836067,NA,NA,NA,NA,NA,NA,NA,NA,NA
