"","river","timestep","sa_m2","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019","FCO2_brinkerhoff2019_low","FCO2_brinkerhoff2019_high"
"1","OhioSection1",1,160004989.229875,318.127692759977,371.31616440072,344.915601858589,398.971175181294,278.144238420442,326.829431573768,361.495994958096,293.336001151197,425.364069655388
"2","OhioSection1",2,160004989.229875,394.49606344309,696.396928294244,576.044560133662,836.618097191537,349.026604854644,408.800165474167,452.785854993875,363.663669104733,536.295307272534
"3","OhioSection1",3,160004989.229875,624.535485971308,1604.53904721016,1320.72246363724,1931.51300452075,513.052799071404,611.872912539262,672.402638127747,567.690996277298,770.493385542128
"4","OhioSection1",4,160004989.229875,341.256176389849,401.564191839561,328.253865777567,481.87944482313,317.565422741184,366.895922941771,408.687710732612,311.321560326205,499.853127997353
"5","OhioSection1",5,160004989.229875,665.938298631425,905.819693379863,741.569461167273,1091.39765372623,610.010711146047,707.917843766089,787.135774768561,611.210075646815,951.92527326
"6","OhioSection1",6,160004989.229875,658.011506884644,1274.18869830547,1047.10456252403,1546.25150943202,576.080586049876,676.647640157598,748.549047027788,606.677592017432,881.487194587013
"7","OhioSection1",7,160004989.229875,728.354656776343,1160.80678116905,949.990826372799,1408.02489287685,654.768008845479,763.680441408886,847.359979151817,670.759569772803,1012.82408480683
"8","OhioSection1",8,160004989.229875,779.697455629984,592.961529851146,488.50080400685,716.078220006873,758.183066230091,865.453639379668,968.557524180882,691.60726332252,1227.21263982484
"9","OhioSection1",9,160004989.229875,1121.12460956337,899.386781044657,741.076005581041,1084.66391062491,1105.33118606761,1256.65653099748,1408.49025832765,979.312261082038,1808.71003181448
"10","OhioSection1",10,160004989.229875,1571.62308703203,3065.4077767187,2522.57979641358,3690.28108113218,1375.59109952932,1615.48798461497,1787.31371984945,1448.03411662203,2105.22882577925
"11","OhioSection1",11,160004989.229875,1430.41963639847,1074.73498754779,888.554878805053,1302.3406501856,1380.07427344964,1578.27869019616,1765.09431629616,1275.12408508434,2222.96275695141
"12","OhioSection1",12,160004989.229875,1383.24041755229,1154.90913529787,951.920630297676,1390.80513289785,1334.69794472844,1527.51208900418,1707.80531210349,1238.57740263793,2146.36776334876
"13","OhioSection1",13,160004989.229875,771.654807969677,757.885986214626,616.940365674646,914.423347541171,783.715635926366,884.081186625235,993.548244728782,647.765269386283,1314.51550662768
"14","OhioSection1",14,160004989.229875,1293.78095326944,1255.63589763433,1031.11284553381,1509.13236665195,1325.05033658812,1491.91310804892,1677.66245856336,1073.64844717995,2237.45889482242
"15","OhioSection1",15,160004989.229875,1469.43269040147,2050.38446957044,1679.38295577543,2466.10537036957,1529.12584708201,1714.46041485238,1930.47624315251,1179.71961558574,2623.34811885534
"16","OhioSection1",16,160004989.229875,1781.14185438242,1484.67112127975,1214.04189133895,1794.46160682201,1706.64068967836,1955.7314498876,2185.49412390621,1597.42959080364,2735.32230415107
