"","river","timestep","sa_m2","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019","FCO2_brinkerhoff2019_low","FCO2_brinkerhoff2019_high"
"1","Po",1,40595646.3197705,201.5503796207,254.331710527965,246.538362632442,262.040779405951,223.794279410501,268.088779150403,274.784917063247,186.636178106559,356.294392287553
"2","Po",2,40595646.3197705,257.312821831665,428.206396350641,353.788308344102,513.481273786471,286.525658468843,343.021621829249,351.495439263866,237.302598837145,457.024436318434
"3","Po",3,40595646.3197705,359.194152715629,583.121946389437,485.126445123081,692.829811005428,396.352715553611,475.451602441851,487.567571275136,335.225434949428,628.601441059318
"4","Po",4,40595646.3197705,313.245654058672,469.266973199174,394.439014715558,556.633435581455,335.770930780991,405.385225545677,416.591288095511,301.039936216545,524.031244377219
"5","Po",5,40595646.3197705,583.467204521953,870.360254412818,728.655189053699,1033.05517834782,624.08624823719,753.862458356052,774.802325264682,561.796841995014,972.908415940072
"6","Po",6,40595646.3197705,530.776321626454,746.578013648131,626.43530020823,881.334022579156,558.866502764471,678.624863100656,698.450808698934,523.044121286524,861.967186777262
"7","Po",7,40595646.3197705,583.018691584399,874.591279339764,727.873180085155,1039.16276932195,624.888691936175,754.47113990438,775.327355029306,560.384569082878,975.185012917127
"8","Po",8,40595646.3197705,768.886369327908,1250.74534143379,1035.42175164316,1506.84989208552,849.466715602476,1018.69356068745,1044.53186275619,716.276733173202,1348.3446831029
"9","Po",9,40595646.3197705,1220.09108140934,1930.23739102433,1611.19176287713,2305.89636227737,1335.46947569865,1605.16066742892,1647.20608735077,1151.4882439773,2106.83206838416
"10","Po",10,40595646.3197705,1654.63845777027,1837.32006006709,1576.89485442418,2135.6993221825,1804.19881182703,2250.1235052286,2323.73680995161,1929.94784308478,2692.40462986125
"11","Po",11,40595646.3197705,1871.32386340691,2313.80362597536,1977.13736671423,2690.82769739042,1960.41446131239,2406.91405443836,2482.88324512575,1960.62382149888,2971.13054474841
"12","Po",12,40595646.3197705,1783.1262308269,2220.30530863103,1879.66711382199,2619.91390441378,1867.30684980639,2289.60502935843,2361.4109012576,1854.81544802287,2834.90755977494
"13","Po",13,40595646.3197705,1230.11277363784,1628.48936247391,1374.07101135318,1902.20987877402,1284.79611408719,1570.02989161021,1618.03239323721,1251.32340892875,1960.52863177943
"14","Po",14,40595646.3197705,1760.48181816115,2672.65520741701,2234.55505756254,3184.67698571076,1891.42880856035,2281.35900448147,2343.75410656984,1682.28726278295,2958.45447482404
"15","Po",15,40595646.3197705,3046.98848631156,3504.28065277508,2966.78359489283,4099.34439077827,3219.77601588859,3994.79501883223,4124.01115489337,3373.66832868757,4826.27547079268
"16","Po",16,40595646.3197705,1744.36829227342,2734.57829155765,2294.60660723611,3257.07626455248,1901.55527176214,2287.06214528986,2347.48678728051,1649.60989952416,2994.85459885268
"17","Po",17,40595646.3197705,1911.88132694935,2319.9708755868,1977.07284356946,2727.08202094054,1995.55345394819,2457.66692228968,2536.16256394219,2026.17942035036,3013.14320472955
"18","Po",18,40595646.3197705,1482.72932649269,1853.46585823538,1571.67306306628,2166.04168375369,1548.81879649374,1905.49251456899,1965.52052504492,1562.40683352075,2342.47351820036
"19","Po",19,40595646.3197705,1112.88912025746,1344.54864642691,1142.55134165558,1568.06832709438,1161.31874458966,1431.43644253816,1477.14403103304,1183.32419989275,1751.97664914745
"20","Po",20,40595646.3197705,1026.05462840077,1376.00185395061,1160.88135982198,1609.71131366254,1075.693919508,1312.18525587654,1351.83811509631,1036.72460991327,1646.01411396396
"21","Po",21,40595646.3197705,641.50715536782,928.123606498831,774.868998538969,1102.00454577401,680.927120792296,824.568329688214,848.05326560398,624.811863282911,1055.92847200867
"22","Po",22,40595646.3197705,249.264780502327,338.249474175978,285.923576495421,399.799090428732,261.599331529006,318.859811352391,328.434472948143,250.866908542217,400.831723970668
"23","Po",23,40595646.3197705,324.355939768075,468.302467237781,391.500493373989,559.245429966487,343.84279651217,416.515800197186,428.415847669705,316.286052912895,532.842811673791
"24","Po",24,40595646.3197705,407.217339181238,393.576487617546,335.915074501054,457.464627538021,588.061663471885,741.53839448524,766.139812430511,653.668277953368,871.462590299246
"25","Po",25,40595646.3197705,713.580705859406,751.932965342039,640.978712383511,876.424474882526,840.649539194771,1054.24714699149,1088.90382443573,917.144372909202,1249.73368455143
"26","Po",26,40595646.3197705,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Po",27,40595646.3197705,NA,NA,NA,NA,NA,NA,NA,NA,NA
