"","river","timestep","sa","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019"
"1","AshSlough",1,399478.7841752,0.938048934859554,3.18354192474877,2.31110619640438,4.34518982957096,1.12689923557385,1.76814069760295,1.03828095577801
"2","AshSlough",2,399478.7841752,1.56929081781658,4.13657996390869,2.97095671672137,5.71336426230442,2.06248500340498,2.38019711127141,2.11169116206322
