"","river","timestep","sa_m2","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019","FCO2_brinkerhoff2019_low","FCO2_brinkerhoff2019_high"
"1","SacramentoDownstream",1,3651139.75513494,264.104904036346,253.901975342713,242.364396137768,266.001365071957,202.157972084397,238.458466708657,242.45311037859,132.446944369197,341.587820522943
"2","SacramentoDownstream",2,3651139.75513494,243.381790860027,281.44095145057,229.002300269709,342.837648382561,179.361756096702,213.047535784197,217.514839971576,134.047418122909,293.882388162081
"3","SacramentoDownstream",3,3651139.75513494,531.181690169646,624.362334119278,506.92474329507,759.885324303968,381.731286129951,456.132965149164,466.879755796975,308.533920868131,612.892234676401
"4","SacramentoDownstream",4,3651139.75513494,394.108302117556,474.879742957891,385.783317986754,579.453615932158,291.418982219529,346.405823113111,353.667852391854,219.415254604422,476.597205912185
"5","SacramentoDownstream",5,3651139.75513494,423.691508534197,517.24490101123,420.41510176308,631.53738861644,313.516278604343,371.850523948222,379.471809462781,229.629482556312,516.269955984622
"6","SacramentoDownstream",6,3651139.75513494,698.456095609455,866.167750617107,707.163421002554,1055.65884110595,517.5034329806,614.379781842699,626.712872020937,381.230867215858,850.966182589751
"7","SacramentoDownstream",7,3651139.75513494,904.775411079433,1085.41898913311,874.748329874645,1335.38846212267,685.814481847137,810.218723240968,824.55948831384,464.458688715647,1150.37428379041
"8","SacramentoDownstream",8,3651139.75513494,944.910398958779,1179.41650214921,958.054106602969,1450.51514915157,695.156554718082,826.456012816491,844.015188694904,525.676275263322,1135.63738354424
"9","SacramentoDownstream",9,3651139.75513494,1164.71835565826,1426.11124596132,1150.16472137022,1735.07470894754,876.555838217315,1038.18151954002,1057.6413813329,619.982321463941,1455.64257850561
"10","SacramentoDownstream",10,3651139.75513494,1162.2728149174,1340.07703531317,1093.36137560695,1627.98909644186,862.747283814014,1024.53786155916,1045.62629537946,640.743265426324,1415.82058331477
"11","SacramentoDownstream",11,3651139.75513494,762.244652880358,947.4873049551,773.825023083649,1155.86799833368,569.610321112264,674.639253005154,687.523608816063,404.504547879965,945.015205473384
