"","river","timestep","sa_m2","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019","FCO2_brinkerhoff2019_low","FCO2_brinkerhoff2019_high"
"18","MissouriUpstream",18,21490004.3972575,1244.80416613378,1578.39380764749,1149.12364354707,2105.25226420373,1221.08487056458,1419.44919449998,1571.1219250243,1194.83571912863,1923.42921269228
"19","MissouriUpstream",19,21490004.3972575,616.328267502829,630.582336230721,464.69575137906,843.585718465493,997.099154299684,1178.66483033709,1298.67655684068,1065.63190377861,1517.03931747604
"20","MissouriUpstream",20,21490004.3972575,1122.25982530297,1388.85501346097,1008.41091384251,1860.98441472178,1041.43130373472,1217.35024647363,1345.67610010855,1054.73658808494,1618.23907924482
"21","MissouriUpstream",21,21490004.3972575,638.240676182856,821.816339908238,600.226019219963,1100.94499178922,642.816411669553,745.330589954427,825.302451584882,616.933251603467,1020.2919695161
"22","MissouriUpstream",22,21490004.3972575,222.317748944066,282.840800942078,204.035986438497,382.299003906222,218.330934558529,253.585616371034,280.795725780798,212.828209053265,344.426163155462
"23","MissouriUpstream",23,21490004.3972575,313.243792330305,404.800958405821,293.090157395123,544.407330773163,318.514337851811,368.952266488484,408.594933905703,303.296037458639,507.107987786409
"24","MissouriUpstream",24,21490004.3972575,343.714187445482,444.370531253903,325.933916452482,594.043007302956,349.622311271936,404.971713031679,448.487005935418,332.820452352597,556.69854437926
"25","MissouriUpstream",25,21490004.3972575,536.909167751098,690.469628267482,503.473944015254,923.920798224532,541.026853296839,627.300654321092,694.597343333184,519.110393637547,858.814767296216
"26","MissouriUpstream",26,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","MissouriUpstream",27,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","MissouriUpstream",28,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","MissouriUpstream",29,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","MissouriUpstream",30,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","MissouriUpstream",31,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","MissouriUpstream",32,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","MissouriUpstream",33,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","MissouriUpstream",34,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","MissouriUpstream",35,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","MissouriUpstream",36,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","MissouriUpstream",37,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","MissouriUpstream",38,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","MissouriUpstream",39,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","MissouriUpstream",40,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","MissouriUpstream",41,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","MissouriUpstream",42,21490004.3972575,NA,NA,NA,NA,NA,NA,NA,NA,NA
