"","river","timestep","sa","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019"
"1","MariposaBypass",1,864726.8479622,0.494588813349674,1.81794945531971,1.35963415107475,2.43008344368936,0.45782583017799,0.686486066145873,0.428440585467202
"2","MariposaBypass",2,864726.8479622,0.756401124752043,1.75574284006036,1.35382409085058,2.26391356808402,0.844178726697829,0.919072430893597,0.881844203055357
