"","river","timestep","sa","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019"
"1","SanJoaquinRiver2",1,5729331.1566084,0.300350197961159,0.535285714715143,0.379211810492515,0.709199744934532,0.285399677117831,0.398187919092159,0.257521431797208
"2","SanJoaquinRiver2",2,5729331.1566084,0.451058348396479,0.644984930308004,0.525740059979432,0.782472151516085,0.447566360246615,0.485626128730375,0.440392004014431
