"","x"
"116",2.68268345644392
"117",2.6735257140555
"118",2.30029005351466
"119",2.8108070083763
"120",2.6100443692892
"121",2.80251703367705
"122",3.90762347208663
"123",2.79636844559219
"124",2.52462858657678
"125",2.8424865792796
"126",3.21912499407211
"127",1.7427513581044
"128",2.54321650702498
"129",3.1972216305839
"130",1.72114771107339
"131",3.11184618318398
"132",2.25324664712302
"133",2.39703214470608
"134",2.97898942154972
"135",2.23555633847713
"136",3.44962317714294
"137",1.99427633978258
"138",3.34576706954086
"139",1.86197885321176
"140",3.88337407044158
"141",3.26661610475386
"142",2.87164545604387
"143",3.44981419479125
"144",2.96925976156895
"145",3.69944170671943
"146",3.2014582851297
"147",3.73093467321657
"148",1.50403780364517
"149",2.92328138608673
"150",1.70023619283449
"151",1.76338840055005
"152",2.77609894904273
"153",2.84897387077387
"154",2.06566844221652
"155",3.01032959773121
"156",3.09766165045581
"157",2.74599334681275
"158",4.22799329924306
"159",3.54518466260485
"160",3.47034757023183
"161",2.84548309466493
"162",2.95081837032483
"163",3.12535379338045
"164",3.49615368576073
"165",2.57515672092564
"166",1.80108763511888
"167",2.55026597149783
"168",2.58577752536663
"169",2.19036963349416
"170",1.61886095877192
"171",3.41199097058912
"172",1.70662241038024
"173",2.91028343168491
"174",2.99622155965645
"175",2.9935988156563
"176",3.29556658506632
"177",3.5608517489903
"178",2.92602776660084
"179",2.24544988812038
"180",2.77953488757273
"181",2.92219016713155
"182",1.86941827571973
"183",3.53843353219326
"184",2.53403804485687
"185",3.10684829719196
"186",1.76609285379655
"187",2.93242648585059
"188",1.40768552802116
"189",2.31729350414058
"190",3.07769870747709
"191",2.92438255481567
"192",1.63751717827724
"193",2.41299993604517
"194",3.90278304258305
"195",2.99418421703488
"196",2.53112014775083
"197",2.12047566228821
"198",2.34742925412487
"199",2.28567119154037
"200",3.02837340405012
"201",2.58443205159146
"202",2.55724015264722
"203",2.51718266988361
"204",3.16461089069683
"205",1.79891990521183
"206",2.52288532691546
"207",2.81907160664132
"208",2.39948319657794
"209",2.41627574815762
"210",2.1001979762671
"211",2.69104658090884
"212",1.9055599547862
"213",2.23577151161791
"214",2.82085929353814
"215",3.06352645145541
"216",2.17572915353153
"217",3.27413039380426
"218",2.97568310776557
"219",2.10685393145222
"220",1.14495736283916
"221",2.38012373719724
"222",2.71283231530815
"223",3.67439887860714
"224",2.75330186122549
"225",2.90795656045989
"226",3.7081211911792
"227",2.86614953765629
"228",2.20130314112057
"229",2.48697994684426
"230",3.21420950275769
"231",1.72217683896635
"232",3.48497595839387
"233",2.133432831246
"234",2.31393957703813
"235",3.2938075079894
"236",2.20716705376575
"237",2.23261527474222
"238",2.86611270362631
"239",1.92369903946613
"240",3.23190198238397
"241",0.731018561100804
"242",2.68568457814978
"243",0.510065935236884
"244",2.58739406124923
"245",3.4931384646761
"246",2.64562196188324
"247",2.2408001976152
"248",2.25970162864834
"249",3.100122027955
"250",1.65400329484807
"251",3.12663905565217
"252",3.44619454811344
"253",2.9789820302016
"254",1.59589638222313
"255",2.66111334307518
"256",1.92387712073088
"257",2.59323899413531
"258",3.0592755641612
"259",3.1085776847038
"260",3.62765017136825
"261",2.02818730883544
"262",2.8165622461055
"263",2.84435074076546
"264",3.73770852478105
"265",2.43776105930859
"266",1.98739038901554
"267",2.55505769393215
"268",4.28902747688216
"269",2.19526031700729
"270",2.70653275041709
"271",2.7710814540494
"272",3.21018712867675
"273",2.41487044844119
"274",3.12489958417908
"275",1.70866676006046
"276",2.10206984036763
"277",1.75254019301341
"278",3.74530477574591
"279",2.38272143156359
"280",2.4930187192856
"281",3.37458006494309
"282",1.80748217893455
"283",2.09041698582381
"284",2.28894487330497
