"","sigma_logk600","mean_logk600","id"
"1",1.14796851915374,1.58193482558859,1
"2",1.36745810655908,0.909082036506649,2
"3",1.17116959674734,1.08618469563045,3
"4",0.406128679396174,3.57990961890138,4
"5",0.703402041279125,2.60011118090693,5
"6",1.77988569542103,1.28045192721513,6
"7",0.996884118006233,1.97370817124786,7
"8",1.70342541513549,0.0301716887111789,8
"9",0.935049738059239,1.38685964790433,9
"10",0.0468202163032329,3.42112739448069,10
"11",1.64974286122964,0.408920953768691,11
"12",0.888784875147158,1.44122570712651,12
"13",0.530839590611981,2.73907748192012,13
"14",1.50169754138027,0.527873937011491,14
"15",1.18154063460315,2.03603053776122,15
"16",0.586554364702914,3.09443931238276,16
"17",2.54362436539955,0.343384341474505,17
"18",2.52934353319207,0.414506540306921,18
"19",2.10865326718044,0.857782417551104,19
"20",1.39914252570902,0.896389363343538,20
"21",1.59746502705499,0.337341237805594,21
"22",2.8899376231535,-0.0970631726384996,22
"23",2.8765654034404,-0.0262591943475191,23
"24",0.584565645275312,3.10028073176335,24
"25",0.90723028424438,1.4307853181536,25
"26",1.52729824564036,0.428860919942225,26
"27",1.392465534432,0.767465751906284,27
"28",2.16649378640807,-1.2212426269484,28
"29",1.76191536899028,-0.15072405509435,29
"30",1.91921988772517,1.15561890956087,30
"31",0.85650502259595,2.31948830363982,31
"32",1.42341010411126,0.72620915017913,32
"33",0.800074166376975,2.49715642814895,33
"34",1.51619304934667,0.504668497357884,34
"35",1.14058488862243,1.10691614650163,35
"36",1.9154958126926,-0.559426626807844,36
"37",2.52978265766474,0.376776536734236,37
"38",2.34962434713335,0.57073568375201,38
"39",1.45834383495741,0.671826472666631,39
"40",0.736254000595423,1.64207381612459,40
"41",2.28147227936739,-0.474932585108941,41
"42",1.41944528925195,0.768424705799606,42
"43",2.93773915175478,-0.142921765361621,43
"44",0.844815545282229,2.36217437539519,44
"45",1.78666176284705,1.27412310557339,45
"46",1.56390414412679,0.536244187306826,46
"47",1.16559684758612,1.06441727635532,47
"48",2.93444029163456,-0.0814919085609608,48
"49",1.63993227504102,0.428211945635498,49
"50",0.931538887255849,1.21575578504345,50
"51",1.22575741957237,1.32509484541979,51
"52",1.35050370416298,0.828526096084872,52
"53",1.5915047733572,0.325730145522642,53
"54",1.01292385198527,1.898368171006,54
"55",1.31770915911614,1.0543288684732,55
"56",0.303953653778734,3.85216607592236,56
"57",1.79752126047713,1.28610517439772,57
"58",1.39827216006724,0.845939261985887,58
"59",0.683501991179621,1.74382044901384,59
"60",0.815433360831317,2.47693096656386,60
"61",1.1977111513279,1.41260554265507,61
"62",1.33309494123109,-0.270184639842495,62
"63",1.37168446703218,1.78591213837692,63
"64",1.50132775956073,0.596899344289667,64
"65",1.38331841310245,1.79037698325376,65
"66",1.76083005104593,1.34327333264689,66
"67",1.09745770679555,1.65910385187062,67
"68",2.20332281468437,0.748610011549638,68
"69",1.17535666351777,1.0895967432346,69
"70",0.454794920699398,3.43654790415169,70
"71",1.5428143776783,0.486344987099486,71
"72",1.69140888964934,1.406930616766,72
"73",1.37580018153737,0.918695536598023,73
"74",1.91004183254096,1.18712928319752,74
"75",1.26163904184108,1.22383376201335,75
"76",1.14490437203204,1.1046923310202,76
"77",0.53149585153409,2.72365847404056,77
"78",1.09837110597012,1.17403056904528,78
"79",1.4941101201029,0.616672897013369,79
"80",1.14800986468212,1.0783585643876,80
"81",2.78163597523814,0.0798153961155163,81
"82",1.27684920003514,0.914155710883863,82
"83",0.945295917246416,2.05447648606146,83
"84",1.258703627917,-0.0626023415194857,84
"85",1.53557302854821,1.58481204168168,85
"86",1.45710124069453,0.70714922688647,86
"87",1.78407826034905,-0.214258290009222,87
"88",1.25542822204989,1.24874245322575,88
"89",1.27873821090939,1.12144472779811,89
"90",1.52041646576395,0.61166772908731,90
"91",1.7539048337779,1.33525592876333,91
"92",1.52983600259697,0.578829786409559,92
"93",0.785914156501045,2.51041443086386,93
"94",1.41131369766286,0.820718680507602,94
"95",0.803336097527018,1.66279891586161,95
"96",0.92870735032317,1.39431125979553,96
"97",1.42220824654781,0.746073466524407,97
"98",0.612228350954744,2.71751775826651,98
"99",0.630857238966268,1.80167054126668,99
"100",2.20491363619309,0.75425354493705,100
"101",2.42087341811857,0.545086988128095,101
"102",0.644055686807996,2.67487380563421,102
"103",1.54422130541087,0.461871531270577,103
"104",0.777941717975707,2.55973211497803,104
"105",1.49683488324704,1.66906563281685,105
"106",0.729111736706247,1.950964668316,106
"107",1.16797052596892,0.269290719565927,107
"108",1.08003980509238,1.75744843028402,108
"109",1.50001786267273,0.637551843008325,109
"110",0.960988914284728,2.29839317774411,110
"111",1.80810541788924,1.25944904833615,111
"112",1.70544749777241,1.40429607492762,112
"113",1.36784551544341,-0.395065158911062,113
"114",1.84003240680184,-0.357110694237279,114
"115",1.10240857065738,1.14446801814865,115
"116",2.20993751261418,0.766835532250756,116
"117",1.06839580396257,1.19373127820892,117
"118",1.03787942357327,1.82265074572382,118
"119",1.02453808028089,1.88046294808987,119
"120",2.37798456717392,0.584704173284719,120
"121",0.969671432789981,2.0382147826767,121
"122",1.79982392213419,1.21830305432069,122
"123",1.40556164460142,0.846973902243605,123
"124",0.658765087558777,1.76144683361022,124
"125",1.23568211672847,1.32003527884811,125
"126",1.32005435032756,1.87707353166348,126
"127",1.07974782272337,1.70820757373887,127
"128",2.95629917234571,-0.143097825381374,128
"129",1.81314495881338,-0.324237553011354,129
"130",2.65229984064824,-2.63105211191273,130
"131",1.65953740916957,0.101108939357512,131
"132",1.20393872988426,0.162901608055949,132
"133",1.72347790078143,1.34515188691358,133
