"","river","timestep","sa","FCO2_ulset","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2012_low","FCO2_raymond2012_high","FCO2_raymond2013","FCO2_raymond2013_low","FCO2_raymond2013_high","FCO2_Lauerwald2015","FCO2_Lauerwald2015_low","FCO2_Lauerwald2015_high"
"1","Ganges",1,553552903.343398,0.352398003244048,0.211932158363874,0.256496834568474,0.179659108033475,0.263059914426943,0.248488287204371,0.278486040234941,0.278492231334,0.314924992687193,0.341812663485179,0.328093507497559,0.314924992687193,0.341812663485179
"2","Ganges",2,553552903.343398,0.51948268006242,0.236571489451444,0.287262820974047,0.198563982265126,0.3837780982188,0.362703384397151,0.406077351905626,0.402964359282913,0.457526228369412,0.496085653624948,0.476415990723444,0.457526228369412,0.496085653624948
"3","Ganges",3,553552903.343398,0.413965428622164,0.313038983654109,0.377021962203262,0.262345775928887,0.318041797614988,0.30061894399899,0.336474422451738,0.333361822166146,0.378720603198978,0.410523603771177,0.39430159273453,0.378720603198978,0.410523603771177
"4","Ganges",4,553552903.343398,0.552288325404572,0.251914928789059,0.304701391869444,0.209415986338649,0.409309970883111,0.387036817607659,0.432864900619016,0.426210984538818,0.485850334297283,0.526242728808994,0.50564335622221,0.485850334297283,0.526242728808994
"5","Ganges",5,553552903.343398,0.747254877013711,0.454641220397244,0.555442877899998,0.38080722900931,0.545864801321114,0.516340802997108,0.577076961462284,0.565396655033158,0.646079518029381,0.699305139662846,0.672165699107164,0.646079518029381,0.699305139662846
"6","Ganges",6,553552903.343398,0.515114729829442,0.377164040525645,0.465723806139107,0.310988129736383,0.385343082679769,0.364435290517851,0.407450364701025,0.400072403551703,0.456768530964833,0.494577031290023,0.475296984026029,0.456768530964833,0.494577031290023
"7","Ganges",7,553552903.343398,0.825496901730514,0.452401695448332,0.552609703618076,0.374175462292892,0.609906660252189,0.577037179520454,0.644648472432015,0.629481200649602,0.720658405989365,0.779708215605032,0.749602078860266,0.720658405989365,0.779708215605032
"8","Ganges",8,553552903.343398,0.794624638179065,0.703465804422819,0.86440474148754,0.583758821527635,0.570996130468796,0.540686821508308,0.603005011991267,0.582268572665028,0.669950161993483,0.723615776269366,0.696265817148484,0.669950161993483,0.723615776269366
"9","Ganges",9,553552903.343398,1.52362875332441,1.06384357200908,1.29142840976727,0.883523006600944,1.11375850536308,1.05454363806764,1.17629843591743,1.13555541995329,1.30770243020247,1.41268552521347,1.35918073082346,1.30770243020247,1.41268552521347
"10","Ganges",10,553552903.343398,1.27696072279619,0.9612780479984,1.18731666968667,0.79744166969152,0.924431714840695,0.875736600913691,0.975834509077422,0.934693525072793,1.08077375572247,1.16632857005756,1.1227365265895,1.08077375572247,1.16632857005756
"11","Ganges",11,553552903.343398,1.2505530044753,1.26965650774001,1.55831352521863,1.06156825803982,0.917841781882802,0.869634473943929,0.968721419164482,0.925699938415443,1.071638136509,1.15609576836594,1.11306617377914,1.071638136509,1.15609576836594
"12","Ganges",12,553552903.343398,1.84610401686994,1.30681229505236,1.59990170618755,1.09171120187931,1.31304757605414,1.24451708624017,1.38535214364339,1.31710007844231,1.52867595286755,1.64801214781487,1.58722268452392,1.52867595286755,1.64801214781487
"13","Ganges",13,553552903.343398,0.861808774159719,0.842439149243837,1.04240677999424,0.70081866566648,0.617467736694694,0.584541871491629,0.652248238953958,0.6316129381415,0.72598444129883,0.784527295862921,0.754688419116532,0.72598444129883,0.784527295862921
"14","Ganges",14,553552903.343398,1.54270257765519,1.44474508778523,1.76136071344087,1.19792249867391,1.13095375475826,1.07045896558171,1.19486728757022,1.15935939678782,1.33163893212324,1.43952632440164,1.38453215546326,1.33163893212324,1.43952632440164
"15","Ganges",15,553552903.343398,2.23826400217807,1.76541572542743,2.16939643753487,1.44634164681346,1.63574328861339,1.54796358463893,1.72850068304113,1.6817928054758,1.92891640798135,2.08595863136693,2.00590124874147,1.92891640798135,2.08595863136693
"16","Ganges",16,553552903.343398,1.21098891319271,1.47008268154508,1.77955887997119,1.23678314659614,0.880165659537491,0.831553650720145,0.931619583759455,0.929966692834088,1.05221097190206,1.14165639403033,1.09602156164514,1.05221097190206,1.14165639403033
"17","Ganges",17,553552903.343398,1.47572757553481,1.2322417387646,1.50679373259137,1.01721224808116,1.09229147182426,1.03061610218461,1.15765772942298,1.17750817788192,1.31995159228457,1.43590251036639,1.37670684811285,1.31995159228457,1.43590251036639
"18","Ganges",18,553552903.343398,0.833600429102188,0.833227559521744,1.00860011753347,0.698941148311296,0.642209983217374,0.604055062030971,0.682774951529121,0.727837552134871,0.796358066184484,0.871751982350554,0.833202686952458,0.796358066184484,0.871751982350554
"19","Ganges",19,553552903.343398,0.574575050425607,0.635930545002097,0.779161674544494,0.531726915253046,0.429425417235619,0.403000276413553,0.457583284836782,0.504438410904479,0.542525925372039,0.59658016189163,0.568911418501258,0.542525925372039,0.59658016189163
"20","Ganges",20,553552903.343398,0.760508960557623,0.633780975757193,0.766616010614986,0.529730141173094,0.58270381031751,0.54466959869398,0.623393953999536,0.729685336797961,0.7608061063029,0.843309487558906,0.800996254493759,0.7608061063029,0.843309487558906
"21","Ganges",21,553552903.343398,0.378401218638916,0.455379245225484,0.557996312260957,0.37979540436687,0.299363552462128,0.280594896124474,0.319387629804818,0.359325599370069,0.382085636064147,0.421194494513253,0.401163759911944,0.382085636064147,0.421194494513253
