"","river","timestep","sa","FCO2_ulset","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2012_low","FCO2_raymond2012_high","FCO2_raymond2013","FCO2_raymond2013_low","FCO2_raymond2013_high","FCO2_Lauerwald2015","FCO2_Lauerwald2015_low","FCO2_Lauerwald2015_high"
"1","Kanawha",1,4383532.91854579,0.437793020069278,0.513563266382227,0.758873551217859,0.353724260044276,0.325651402688398,0.310906247815494,0.341095867817223,0.342488248064887,0.357061163477535,0.379378833435773,0.368050875880954,0.357061163477535,0.379378833435773
"2","Kanawha",2,4383532.91854579,0.806529291016627,0.661045748160643,1.0303388786246,0.431299233736138,0.585543984849198,0.559371008963159,0.612941594631498,0.609852587019971,0.638809594661482,0.677913086816301,0.658070956785921,0.638809594661482,0.677913086816301
"3","Kanawha",3,4383532.91854579,0.693716487795171,0.47349372921527,0.746194262889282,0.30832159941292,0.583011182643188,0.554640651263169,0.612832900696516,0.64893736898066,0.658243929082927,0.704369734118731,0.68091636873909,0.658243929082927,0.704369734118731
"4","Kanawha",4,4383532.91854579,0.720537625000258,0.552027005819373,0.88533392089458,0.35940211098485,0.553522561454554,0.528122940635566,0.580143756055168,0.588145331895604,0.610110848619588,0.649071879887684,0.629289913264374,0.610110848619588,0.649071879887684
"5","Kanawha",5,4383532.91854579,1.38358057091519,1.62758609271065,2.56681416774027,1.05696916947644,0.93268182499544,0.892674759818273,0.974481890130477,0.942537497374205,1.00180992254246,1.05913006896895,1.030071362428,1.00180992254246,1.05913006896895
"6","Kanawha",6,4383532.91854579,0.504972589194292,0.514259964962763,0.816052754384039,0.339932507276188,0.435129042456339,0.413595482756395,0.457783731967035,0.491099921373023,0.494811121487101,0.530404828619453,0.512298944022983,0.494811121487101,0.530404828619453
"7","Kanawha",7,4383532.91854579,0.798176618069855,0.665845980133373,1.04762661815756,0.438676149929706,0.674328352576365,0.64144410082582,0.708898449723989,0.751899725474133,0.762031084093107,0.81560780450697,0.788364444476636,0.762031084093107,0.81560780450697
"8","Kanawha",8,4383532.91854579,1.35022671017557,1.66333471964578,2.64509677229247,1.06445943129091,1.02131989083612,0.974924298289981,1.06992340276443,1.07689326452996,1.12126302100451,1.19171598246035,1.15595287901906,1.12126302100451,1.19171598246035
"9","Kanawha",9,4383532.91854579,1.38111383986547,1.96139891464535,3.09212754030107,1.26036457735822,1.08678152967723,1.03595509928348,1.14010162986849,1.17181202786632,1.20704792619062,1.28650246231574,1.24614209624295,1.20704792619062,1.28650246231574
"10","Kanawha",10,4383532.91854579,2.70033211290136,3.15427804944384,5.0235976659985,2.06006675998284,1.8400689319592,1.76056662991838,1.92316133728459,1.86919243102172,1.9817657612235,2.09652005575529,2.03833551315791,1.9817657612235,2.09652005575529
"11","Kanawha",11,4383532.91854579,4.36246655800654,4.46377044399191,7.33771737492821,2.93050949785038,2.93681628920022,2.81119466577243,3.06805146635714,2.96200511668563,3.15122742972181,3.33069538663601,3.23971891718753,3.15122742972181,3.33069538663601
"12","Kanawha",12,4383532.91854579,1.25975634136847,2.14766845917205,3.410225329776,1.37959478283314,1.00396381262317,0.95680676771577,1.05344503318623,1.08629430701658,1.11702661347046,1.1910626595622,1.15345077436953,1.11702661347046,1.1910626595622
"13","Kanawha",13,4383532.91854579,1.23570983485252,1.97278029960703,3.22667418047808,1.30581474562587,0.916416544091704,0.874967789851889,0.959828800290268,0.962982547705192,1.00437453844834,1.06704041618038,1.03523341488035,1.00437453844834,1.06704041618038
"14","Kanawha",14,4383532.91854579,4.11378089964544,4.9841376083307,7.98766750636233,3.24583616165228,2.78301212101765,2.6634853635334,2.90790277152563,2.81498070868066,2.9906753138532,3.16214866921432,3.07521705866183,2.9906753138532,3.16214866921432
"15","Kanawha",15,4383532.91854579,5.86976961506157,6.29991460282024,10.0922943537346,3.98743676795493,3.95959403405892,3.79070593530957,4.13600664687448,3.98556560457352,4.24421553136119,4.4847891053029,4.36284443212229,4.24421553136119,4.4847891053029
