"","river","timestep","sa","FCO2_ulset","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2012_low","FCO2_raymond2012_high","FCO2_raymond2013","FCO2_raymond2013_low","FCO2_raymond2013_high","FCO2_Lauerwald2015","FCO2_Lauerwald2015_low","FCO2_Lauerwald2015_high"
"1","Padma",1,888879669.939251,0.500597092852603,0.671954920933322,0.877982802212772,0.517367985543654,0.311447508690812,0.292993569810147,0.331064480079814,0.233911325572853,0.385694792202292,0.422084304155425,0.403479079245371,0.385694792202292,0.422084304155425
"2","Padma",2,888879669.939251,1.02733917990815,0.862120004194965,1.20963252516504,0.640600451380531,0.568327707905753,0.53593412149314,0.60268031022944,0.615172549067872,0.690040593856332,0.751532318323374,0.720129780222382,0.690040593856332,0.751532318323374
"3","Padma",3,888879669.939251,1.22265175275874,0.945454395962122,1.34858121528886,0.697083000185239,0.755872514724239,0.71094400606276,0.803642664253898,0.796692338906896,0.937632606076838,1.02651993085297,0.981068660602414,0.937632606076838,1.02651993085297
"4","Padma",4,888879669.939251,0.895917683869496,0.801234050491526,1.13501278557652,0.580116895745377,0.574729384038653,0.540520685160976,0.611103490644275,0.581929296369615,0.713382473947459,0.781112347941373,0.746479403661044,0.713382473947459,0.781112347941373
"5","Padma",5,888879669.939251,1.37243603152654,1.68919937768499,2.42343220452494,1.21905972145221,0.814558242290143,0.767989160102881,0.863954010656511,0.907657245830694,0.990559542764123,1.07925937724425,1.03395706269451,0.990559542764123,1.07925937724425
"6","Padma",6,888879669.939251,NA,1.67143785872288,2.32920340326563,1.24008167209597,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Padma",7,888879669.939251,0.42260215361614,1.31319001944282,1.84842991213759,0.974575663499977,0.297027245184329,0.278526669555832,0.316756684458564,NA,0.377739861640617,0.416040170867017,0.396427744463282,0.377739861640617,0.416040170867017
"8","Padma",8,888879669.939251,1.07644489110083,2.02736441766149,2.83130025264531,1.50502669449004,0.692954296567382,0.651454570408288,0.737098839495865,0.643246379025559,0.862931587674634,0.945614177317762,0.903326666396898,0.862931587674634,0.945614177317762
"9","Padma",9,888879669.939251,4.3362569883527,7.02595915451557,9.82179803410402,5.12360566404588,2.2667257521251,2.14402630133081,2.39645861174337,2.19527608500109,2.68439439092621,2.90608432349687,2.7930339984264,2.68439439092621,2.90608432349687
"10","Padma",10,888879669.939251,2.46489088435627,2.73028586588057,3.88484847286292,2.04880325837692,1.43103083510367,1.34685095530014,1.52047845735124,1.69269911375093,1.76568608826632,1.93059707765514,1.84629735304704,1.76568608826632,1.93059707765514
"11","Padma",11,888879669.939251,2.30536163258735,3.04526622361327,4.20048682018462,2.30332505754899,1.49036902379962,1.3991202923413,1.58757106012793,1.67189751452242,1.87786394012875,2.06365353280453,1.96856678472672,1.87786394012875,2.06365353280453
"12","Padma",12,888879669.939251,1.33572187559879,2.75250411271734,3.8605073039996,2.04655499081023,0.892576452941353,0.837507001004249,0.951267196009077,0.908371417266814,1.12927003416524,1.24221698960007,1.18439775785794,1.12927003416524,1.24221698960007
"13","Padma",13,888879669.939251,NA,2.78673496185185,3.90337573727558,2.06520887334494,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Padma",14,888879669.939251,1.2625623569904,2.9569974556917,4.09952936118589,2.18130143660424,0.860245722675939,0.805272145994647,0.918972349899782,NA,1.10971914681911,1.22647228447695,1.16663598951152,1.10971914681911,1.22647228447695
"15","Padma",15,888879669.939251,1.74861502769592,3.50755770488091,4.83684362536257,2.63471313650727,1.20112355653807,1.12461303701112,1.28283995965619,1.13390249142521,1.54667023778107,1.70865624129358,1.62564645166133,1.54667023778107,1.70865624129358
"16","Padma",16,888879669.939251,1.93502787822093,3.02019029115413,4.15789113969145,2.25224344512336,1.34187337336887,1.25672033089998,1.43279656166452,1.26001695166968,1.72423094379869,1.90382332403435,1.81180305805838,1.72423094379869,1.90382332403435
"17","Padma",17,888879669.939251,1.89197418877444,2.5649538305166,3.63344622691945,1.88844009708841,1.29027689093959,1.20755128270064,1.37867038734379,1.15414495380527,1.66756298465018,1.8438437751928,1.7534891692513,1.66756298465018,1.8438437751928
"18","Padma",18,888879669.939251,1.05080139436297,1.61429412323024,2.23784761659257,1.1953227907679,0.729605461856629,0.681725396204134,0.780848336014315,0.856088557000272,0.955578847440295,1.06000365035936,1.00643779988899,0.955578847440295,1.06000365035936
"19","Padma",19,888879669.939251,0.519552360052421,1.11196880710779,1.53015928566344,0.824840794414948,0.341917791540322,0.31816134227283,0.367448085780499,0.418213923989204,0.463357208067273,0.518260309857144,0.490040457712677,0.463357208067273,0.518260309857144
"20","Padma",20,888879669.939251,NA,1.14205555244465,1.59422306578415,0.840679454975054,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Padma",21,888879669.939251,0.423634182481045,0.830716280397195,1.15753649886087,0.613881651373356,0.290017584590464,0.270429651318629,0.311024323651818,NA,0.386329166555581,0.430309557852269,0.407726786949769,0.386329166555581,0.430309557852269
"22","Padma",22,888879669.939251,0.214912640991007,0.328810538372722,0.447218214984883,0.245729044927997,0.148522683946783,0.13863545977306,0.159115050357516,0.144486700629273,0.196155516483983,0.21803242981257,0.206804890850549,0.196155516483983,0.21803242981257
"23","Padma",23,888879669.939251,0.445962337094369,0.433139670294081,0.609497356145586,0.322369599657401,0.303599904781584,0.283173684389676,0.325499536663787,0.313612187429098,0.403491366117069,0.449174665446486,0.425720680322666,0.403491366117069,0.449174665446486
