"","river","timestep","sa","FCO2_ulset","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2012_low","FCO2_raymond2012_high","FCO2_raymond2013","FCO2_raymond2013_low","FCO2_raymond2013_high","FCO2_Lauerwald2015","FCO2_Lauerwald2015_low","FCO2_Lauerwald2015_high"
"1","MississippiIntermediate",1,129073916.617223,0.309693994168314,0.16802765430527,0.200381471711207,0.140495994677724,0.237685825902101,0.224517642948216,0.251626336214805,0.257136561070908,0.284569992976485,0.308871744308602,0.29647197167781,0.284569992976485,0.308871744308602
"2","MississippiIntermediate",2,129073916.617223,0.357373167840586,0.143135035628779,0.174346134628519,0.119008210163177,0.300964188187759,0.28467890852561,0.318181080015507,0.318552943192017,0.356291527090254,0.385663022981841,0.370686481273912,0.356291527090254,0.385663022981841
"3","MississippiIntermediate",3,129073916.617223,0.64437576747383,0.259793822393953,0.31463562003427,0.21598610019212,0.489513741483653,0.463175068461697,0.517350177836684,0.515481086616105,0.577965620619281,0.625208555614707,0.601123156640455,0.577965620619281,0.625208555614707
"4","MississippiIntermediate",4,129073916.617223,0.453644426913154,0.240825864040669,0.290460886395093,0.200395670505146,0.33969570443883,0.321010437260743,0.35946859739511,0.365037354696974,0.405298449486224,0.439541812039496,0.422072997095935,0.405298449486224,0.439541812039496
"5","MississippiIntermediate",5,129073916.617223,0.624071441684593,0.272661748217532,0.333321451313096,0.225284333491935,0.520382166829591,0.491825788766344,0.550596589664884,0.55797669847257,0.620174754070184,0.672387796480871,0.645753770837184,0.620174754070184,0.672387796480871
"6","MississippiIntermediate",6,129073916.617223,0.354677191566307,0.21973128229249,0.267653506566187,0.183297688830287,0.297949357416333,0.281707086028327,0.315128102917333,0.317525180207742,0.353965397440559,0.383471966489192,0.368423407243289,0.353965397440559,0.383471966489192
"7","MississippiIntermediate",7,129073916.617223,0.584441394145575,0.333421557820537,0.411268946295419,0.274288989094742,0.47116766581304,0.445037740913933,0.498831788289521,0.510197226011042,0.564383860838514,0.612654199823723,0.588023926570935,0.564383860838514,0.612654199823723
"8","MississippiIntermediate",8,129073916.617223,0.678371901183327,0.422472795084347,0.520302949303526,0.349350748414939,0.558462152734209,0.52697069052012,0.591835539097555,0.614349075787849,0.674418933069984,0.733547011834955,0.703361914295487,0.674418933069984,0.733547011834955
"9","MississippiIntermediate",9,129073916.617223,0.778254510673344,0.590840840223496,0.712886371916711,0.489777859558446,0.661890360821663,0.623196611794198,0.702986576883542,0.754110420768374,0.813936754622571,0.889193159282309,0.850733206813136,0.813936754622571,0.889193159282309
"10","MississippiIntermediate",10,129073916.617223,0.812887169209249,0.506068281188756,0.619293760070415,0.414592538228932,0.694147012602811,0.655180708850652,0.735430807492492,0.760323827646478,0.836416203374278,0.909256984582125,0.872076413361104,0.836416203374278,0.909256984582125
"11","MississippiIntermediate",11,129073916.617223,0.688495311766172,0.622735818010961,0.757703119758393,0.517174951673989,0.598848105131264,0.563908254851999,0.635952834547537,0.680971376590068,0.735674952776263,0.803499986721225,0.768839914844004,0.735674952776263,0.803499986721225
"12","MississippiIntermediate",12,129073916.617223,0.822708468812364,0.63001091834462,0.775592593657352,0.517095381767124,0.704328236287868,0.664366247450204,0.746693964193062,0.779369297684266,0.853165107108487,0.928649125012989,0.89010731158178,0.853165107108487,0.928649125012989
"13","MississippiIntermediate",13,129073916.617223,0.573448072181926,0.474489447517473,0.575363240857023,0.397583990717304,0.48439775696988,0.455990237125763,0.514575023683273,0.55363948116524,0.596640801507121,0.652063000959453,0.623736636202944,0.596640801507121,0.652063000959453
"14","MississippiIntermediate",14,129073916.617223,0.85569581412465,0.731527285209549,0.888787648693469,0.607067192033389,0.737891792380506,0.695570370692888,0.782788229131185,0.825089099183607,0.898657999113437,0.979447416646085,0.938183485965618,0.898657999113437,0.979447416646085
"15","MississippiIntermediate",15,129073916.617223,1.33433876630557,0.860269294438717,1.03783542496591,0.715825980642438,1.15980715993845,1.09537339445422,1.2280311500436,1.2579664347312,1.39045091302127,1.50968489550277,1.44884186150519,1.39045091302127,1.50968489550277
