"","river","timestep","sa","FCO2_ulset","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2012_low","FCO2_raymond2012_high","FCO2_raymond2013","FCO2_raymond2013_low","FCO2_raymond2013_high","FCO2_Lauerwald2015","FCO2_Lauerwald2015_low","FCO2_Lauerwald2015_high"
"1","SacramentoDownstream",1,3894980.81016637,0.646213389842612,0.436117764205208,0.573336392904647,0.339341204669605,0.538761379989646,0.517480638847521,0.560917267247536,0.53989831236835,0.562029522967858,0.589993618206756,0.5758418449474,0.562029522967858,0.589993618206756
"2","SacramentoDownstream",2,3894980.81016637,0.519613060385704,0.306589156682365,0.407828980134334,0.234154367136324,0.43829182781554,0.42078547262709,0.456526529150015,0.442408104648486,0.458964341202954,0.482245166116957,0.470460762658411,0.458964341202954,0.482245166116957
"3","SacramentoDownstream",3,3894980.81016637,0.61687753642519,0.517238549421322,0.67523732096994,0.399650282437391,0.559180246249693,0.532569078421895,0.587121133898815,0.641411930890812,0.625496953128872,0.667822052639938,0.646313113940941,0.625496953128872,0.667822052639938
"4","SacramentoDownstream",4,3894980.81016637,0.487050765358819,0.393160989664209,0.514007086418807,0.301214035684383,0.427194732364663,0.407673261576972,0.447650999365296,0.474711703314005,0.47009410448855,0.49991450784999,0.484775059438286,0.47009410448855,0.49991450784999
"5","SacramentoDownstream",5,3894980.81016637,0.620943816993369,0.528927152695253,0.695572504384004,0.403251600616227,0.555193680831482,0.531244281698978,0.580222789242761,0.591048965036865,0.597591846599601,0.632104719058497,0.614606058477812,0.597591846599601,0.632104719058497
"6","SacramentoDownstream",6,3894980.81016637,1.02120116763728,0.768196241990444,1.01667186462868,0.581685039553873,0.872617813031066,0.836482121764793,0.910314552914246,0.902713841973884,0.925388864448898,0.975309714317704,0.950021445938613,0.925388864448898,0.975309714317704
"7","SacramentoDownstream",7,3894980.81016637,1.28005607586542,1.22046795840715,1.63464964841291,0.922055802231513,1.10069156727551,1.05570292026345,1.14759740104016,1.12843818299286,1.16186793353687,1.22317347402539,1.19212668584573,1.16186793353687,1.22317347402539
"8","SacramentoDownstream",8,3894980.81016637,1.25864670162234,1.07409430731944,1.42517792346028,0.8212095294255,1.06945203094697,1.02608629540407,1.11465054858701,1.09046758461436,1.12575474135565,1.18435559960028,1.15468347403427,1.12575474135565,1.18435559960028
"9","SacramentoDownstream",9,3894980.81016637,1.60390061052712,1.47070429659743,1.95047443308452,1.1115880924683,1.35200228532156,1.29788442771006,1.40837669611702,1.3668058588151,1.41681278722822,1.48894527304415,1.45243130618496,1.41681278722822,1.48894527304415
"10","SacramentoDownstream",10,3894980.81016637,1.20312341790664,1.29454892389812,1.71466101003285,0.992608821732089,1.03734832821412,0.994190881354124,1.08237922365196,1.07649173360151,1.10191000406468,1.16182106579455,1.13146906939915,1.10191000406468,1.16182106579455
"11","SacramentoDownstream",11,3894980.81016637,0.998150579579623,0.954001945489713,1.25025512076741,0.733285638398346,0.859255858406558,0.824067440713355,0.895946853617812,0.882062633568193,0.907630861620766,0.955679345170772,0.931345299520119,0.907630861620766,0.955679345170772
"12","SacramentoDownstream",12,3894980.81016637,1.68839933492772,1.62465382539295,2.15413316135084,1.24658957164156,1.41473663481693,1.3575757350187,1.47430430811807,1.43922872052168,1.48735424052539,1.5643033164026,1.52534362057926,1.48735424052539,1.5643033164026
"13","SacramentoDownstream",13,3894980.81016637,1.83983678826993,1.91388377905173,2.5285428757319,1.45989396843474,1.59543671887529,1.52957241143369,1.66413719223525,1.64676479568072,1.6900609509363,1.78075816408592,1.7348169411933,1.6900609509363,1.78075816408592
"14","SacramentoDownstream",14,3894980.81016637,1.93237991388485,1.67547584103619,2.22870079315761,1.27786951432604,1.63642873438165,1.56973541320622,1.70595565718155,1.67445804329157,1.72563390935954,1.8162407378927,1.77035775993612,1.72563390935954,1.8162407378927
